@relation trainWithWeather
@attribute Id numeric
@attribute Date date "yyyy-MM-dd"
@attribute NearestStation numeric
@attribute Year {'2007','2008','2009','2010','2011','2012','2013','2014'}
@attribute Month {'05','06','07','08','09','10'}
@attribute Week {'21','22','23','24','25','26','27','28','29','30','31','32','33','34','35','36','37','38','39','40'}
@attribute "SpeciesCULEX ERRATICUS" numeric
@attribute "SpeciesCULEX PIPIENS" numeric
@attribute "SpeciesCULEX PIPIENS/RESTUANS" numeric
@attribute "SpeciesCULEX RESTUANS" numeric
@attribute "SpeciesCULEX SALINARIUS" numeric
@attribute "SpeciesCULEX TARSALIS" numeric
@attribute "SpeciesCULEX TERRITANS" numeric
@attribute "SpeciesUNSPECIFIED CULEX" numeric
@attribute Species {'CULEX ERRATICUS','CULEX PIPIENS','CULEX PIPIENS/RESTUANS','CULEX RESTUANS','CULEX SALINARIUS','CULEX TARSALIS','CULEX TERRITANS','UNSPECIFIED CULEX'}
@attribute Trap {'T001','T002','T003','T004','T005','T006','T007','T008','T009','T011','T012','T013','T014','T015','T016','T017','T018','T019','T025','T027','T028','T030','T031','T033','T034','T035','T036','T037','T039','T040','T043','T044','T045','T046','T047','T048','T049','T050','T051','T054','T054C','T060','T061','T062','T063','T065','T066','T067','T069','T070','T071','T072','T073','T074','T075','T076','T077','T078','T079','T080','T081','T082','T083','T084','T085','T086','T088','T089','T090','T091','T092','T094','T094B','T095','T096','T097','T099','T100','T102','T103','T107','T114','T115','T128','T129','T135','T138','T141','T142','T143','T144','T145','T146','T147','T148','T149','T150','T151','T152','T153','T154','T155','T156','T157','T158','T159','T160','T161','T162','T200','T206','T209','T212','T215','T218','T219','T220','T221','T222','T223','T224','T225','T226','T227','T228','T229','T230','T231','T232','T233','T235','T236','T237','T238','T900','T903','T002A','T002B','T065A','T090A','T090B','T090C','T128A','T200A','T200B','T218A','T218B','T218C','T234'}
@attribute Latitude numeric
@attribute Longitude numeric
@attribute Station1DistKm numeric
@attribute Station2DistKm numeric
@attribute Tmax numeric
@attribute Tmin numeric
@attribute Tavg numeric
@attribute AvgSpeed numeric
@attribute WnvPresent {'No','Yes'}
@data
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'Yes'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'Yes'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,0,0,1,0,0,0,'CULEX SALINARIUS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T138',41.726465,-87.585413,41.5216138955849,15.339399998967,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T107',41.729669,-87.582699,41.4225135208019,15.3939418183678,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T107',41.729669,-87.582699,41.4225135208019,15.3939418183678,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,83,70,77,7,'No'
0,'2007-07-25',2,'2007','07','29',0,0,0,0,1,0,0,0,'CULEX SALINARIUS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,83,70,77,7,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T007',41.994991,-87.769279,13.5451289950917,23.308794459989,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T015',41.974089,-87.824812,9.24988248153278,21.7903107867677,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T015',41.974089,-87.824812,9.24988248153278,21.7903107867677,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T015',41.974089,-87.824812,9.24988248153278,21.7903107867677,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T006',41.990284,-87.797127,11.2538483371719,23.046242199032,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T008',42.008314,-87.777921,12.9141374319104,24.8409082164857,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T008',42.008314,-87.777921,12.9141374319104,24.8409082164857,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T012',41.991429,-87.747113,15.3845548760651,22.8718375192128,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T012',41.991429,-87.747113,15.3845548760651,22.8718375192128,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T037',41.921177,-87.79518,14.0604698530491,15.4679064530168,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T037',41.921177,-87.79518,14.0604698530491,15.4679064530168,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T025',41.979243,-87.750938,15.166172993523,21.5118924243507,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T028',41.986921,-87.689778,20.1438432608027,22.9531511560862,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T028',41.986921,-87.689778,20.1438432608027,22.9531511560862,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T220',41.963976,-87.69181,20.2558136026794,20.4307124960304,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T143',41.999129,-87.795585,11.3776737408646,23.9987416942197,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T148',42.01743,-87.687769,20.4382081361644,26.306589142602,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T148',42.01743,-87.687769,20.4382081361644,26.306589142602,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T009',41.981964,-87.812827,10.0486264538937,22.3895204981735,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T009',41.981964,-87.812827,10.0486264538937,22.3895204981735,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T009',41.981964,-87.812827,10.0486264538937,22.3895204981735,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T011',41.944869,-87.832763,9.99845436366389,18.9101690877802,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T011',41.944869,-87.832763,9.99845436366389,18.9101690877802,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T016',42.011601,-87.811506,10.2187433118126,25.5932125916313,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T141',41.961743,-87.76007,14.7818662969529,19.5750539217777,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T218',41.948167,-87.730698,17.5360959307637,18.1385147185795,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T220',41.963976,-87.69181,20.2558136026794,20.4307124960304,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T142',41.953067,-87.776792,13.7447496948767,18.7110212101271,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T018',42.010412,-87.66214,22.4719262843079,26.0674084190588,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T141',41.961743,-87.76007,14.7818662969529,19.5750539217777,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T142',41.953067,-87.776792,13.7447496948767,18.7110212101271,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T151',41.916265,-87.800515,14.039591516947,15.0486971713172,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T151',41.916265,-87.800515,14.039591516947,15.0486971713172,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T003',41.964242,-87.757639,14.9101091849907,19.8473132262492,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T146',41.958271,-87.702575,19.5026460705565,19.6098698378421,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T006',41.990284,-87.797127,11.2538483371719,23.046242199032,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T013',41.923738,-87.785288,14.5753790549064,15.579362704509,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T004',41.962728,-87.748367,15.6957737192475,19.6755755821787,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T003',41.964242,-87.757639,14.9101091849907,19.8473132262492,83,70,77,7.9,'No'
0,'2007-07-27',1,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T144',41.94016,-87.794896,12.9587224423828,17.5256191589389,83,70,77,7.9,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T129',41.891126,-87.61156,29.0187002890233,16.5110633882888,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T145',41.878114,-87.629798,28.2790732962786,14.4181919731646,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T049',41.896282,-87.655232,25.488989623505,14.6668885444995,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T054',41.921965,-87.632085,26.2030859238552,18.109271052868,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T049',41.896282,-87.655232,25.488989623505,14.6668885444995,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T152',41.846075,-87.716277,24.4352206540771,7.3148352936141,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T046',41.891118,-87.654491,25.7977182147396,14.2242419411088,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T046',41.891118,-87.654491,25.7977182147396,14.2242419411088,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T031',41.801498,-87.763416,25.7184572704456,1.96827295815214,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T145',41.878114,-87.629798,28.2790732962786,14.4181919731646,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T048',41.867108,-87.654224,27.1238472874446,12.1368897334265,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T043',41.857402,-87.694991,24.9640043760516,9.24901719762014,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T043',41.857402,-87.694991,24.9640043760516,9.24901719762014,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T047',41.868142,-87.696269,24.1615095893049,10.2461890578322,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T051',41.846283,-87.656913,28.2316009535462,10.3570212758319,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T219',41.966987,-87.674677,21.6027886211231,21.1422066784937,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T219',41.966987,-87.674677,21.6027886211231,21.1422066784937,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T045',41.9216,-87.666455,23.5290606570813,16.6783790388524,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T045',41.9216,-87.666455,23.5290606570813,16.6783790388524,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T030',41.89923,-87.716788,20.83543159765,12.9385444582357,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T030',41.89923,-87.716788,20.83543159765,12.9385444582357,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T046',41.891118,-87.654491,25.7977182147396,14.2242419411088,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T048',41.867108,-87.654224,27.1238472874446,12.1368897334265,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T035',41.836644,-87.677737,27.529200736082,8.35163499572075,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T035',41.836644,-87.677737,27.529200736082,8.35163499572075,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T039',41.911824,-87.726737,19.4246568190009,14.1624545533137,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T061',41.801179,-87.679447,30.1149001969404,6.25407398687144,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T061',41.801179,-87.679447,30.1149001969404,6.25407398687144,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T066',41.77166,-87.703047,31.3262051492306,4.36604549612308,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T067',41.759346,-87.745602,30.4865008390809,3.01427975667936,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T067',41.759346,-87.745602,30.4865008390809,3.01427975667936,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T070',41.797616,-87.797894,24.6602403344063,4.02255029834646,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T070',41.797616,-87.797894,24.6602403344063,4.02255029834646,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T071',41.781416,-87.776532,27.0820502193998,2.09929400170974,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T073',41.773215,-87.60088,36.9753141241576,12.6253084437045,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T155',41.776156,-87.778927,27.5050827620773,2.48939096366891,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T063',41.82561,-87.726549,25.4573495114382,4.88902444072807,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T072',41.74785,-87.702716,33.4863097089558,5.89746044122043,83,70,77,8.1,'No'
0,'2007-07-27',2,'2007','07','29',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T072',41.74785,-87.702716,33.4863097089558,5.89746044122043,83,70,77,8.1,'No'
0,'2007-08-01',1,'2007','08','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,92,69,81,4.1,'No'
0,'2007-08-01',1,'2007','08','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,92,69,81,4.1,'Yes'
0,'2007-08-01',1,'2007','08','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,92,69,81,4.1,'Yes'
0,'2007-08-01',1,'2007','08','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,92,69,81,4.1,'No'
0,'2007-08-01',1,'2007','08','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,92,69,81,4.1,'No'
0,'2007-08-01',1,'2007','08','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,92,69,81,4.1,'No'
0,'2007-08-01',1,'2007','08','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T007',41.994991,-87.769279,13.5451289950917,23.308794459989,92,69,81,4.1,'No'
