"","Id","Date","NearestStation","Year","Month","Week","SpeciesCULEX ERRATICUS","SpeciesCULEX PIPIENS","SpeciesCULEX PIPIENS/RESTUANS","SpeciesCULEX RESTUANS","SpeciesCULEX SALINARIUS","SpeciesCULEX TARSALIS","SpeciesCULEX TERRITANS","SpeciesUNSPECIFIED CULEX","Species","Trap","Latitude","Longitude","Station1DistKm","Station2DistKm","Tmax","Tmin","Tavg","AvgSpeed","WnvPresent"
"3076",0,2007-09-12,1,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T011",41.944869,-87.832763,9.99845436366389,18.9101690877802,67,46,57,5.6,"No"
"3077",0,2007-09-12,1,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T013",41.923738,-87.785288,14.5753790549064,15.579362704509,67,46,57,5.6,"No"
"3078",0,2007-09-12,1,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T009",41.981964,-87.812827,10.0486264538937,22.3895204981735,67,46,57,5.6,"No"
"3079",0,2007-09-12,1,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T003",41.964242,-87.757639,14.9101091849907,19.8473132262492,67,46,57,5.6,"No"
"3080",0,2007-09-12,1,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T146",41.958271,-87.702575,19.5026460705565,19.6098698378421,67,46,57,5.6,"No"
"3081",0,2007-09-12,1,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T018",42.010412,-87.66214,22.4719262843079,26.0674084190588,67,46,57,5.6,"No"
"3082",0,2007-09-12,1,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T150",42.006858,-87.675919,21.308020612636,25.3811680096319,67,46,57,5.6,"No"
"3083",0,2007-09-12,1,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T037",41.921177,-87.79518,14.0604698530491,15.4679064530168,67,46,57,5.6,"No"
"3084",0,2007-09-12,1,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T220",41.963976,-87.69181,20.2558136026794,20.4307124960304,67,46,57,5.6,"No"
"3085",0,2007-09-12,1,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T001",41.953705,-87.733974,17.1008001611006,18.7285412510992,67,46,57,5.6,"No"
"3086",0,2007-09-12,1,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T014",41.970248,-87.787992,12.3115716506187,20.7262063435551,67,46,57,5.6,"No"
"3087",0,2007-09-12,1,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T014",41.970248,-87.787992,12.3115716506187,20.7262063435551,67,46,57,5.6,"No"
"3088",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T086",41.688324,-87.676709,40.2148248205613,12.5436306767541,66,46,56,6,"No"
"3089",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T096",41.731922,-87.677512,36.142510980176,8.63128135590894,66,46,56,6,"No"
"3090",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T091",41.862292,-87.64886,27.7850050081703,12.0553588676147,66,46,56,6,"No"
"3091",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T094",41.720848,-87.666014,37.7011699991629,10.1780522347917,66,46,56,6,"No"
"3092",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T096",41.731922,-87.677512,36.142510980176,8.63128135590894,66,46,56,6,"No"
"3093",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T033",41.906638,-87.701431,21.5478152677973,14.0688671144351,66,46,56,6,"No"
"3094",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T054",41.921965,-87.632085,26.2030859238552,18.109271052868,66,46,56,6,"No"
"3095",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T031",41.801498,-87.763416,25.7184572704456,1.96827295815214,66,46,56,6,"No"
"3096",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T135",41.662014,-87.724608,40.9001755862756,13.9884339985527,66,46,56,6,"No"
"3097",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T089",41.723195,-87.64997,38.2902105287103,10.9851105918488,66,46,56,6,"No"
"3098",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T158",41.682587,-87.707973,39.4687434827052,12.0788978420017,66,46,56,6,"No"
"3099",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T158",41.682587,-87.707973,39.4687434827052,12.0788978420017,66,46,56,6,"No"
"3100",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T162",41.725517,-87.614258,39.9782882167102,13.2730074282999,66,46,56,6,"No"
"3101",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T154",41.918705,-87.752329,17.1996253762669,14.7726782140342,66,46,56,6,"No"
"3102",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T135",41.662014,-87.724608,40.9001755862756,13.9884339985527,66,46,56,6,"No"
"3103",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T135",41.662014,-87.724608,40.9001755862756,13.9884339985527,66,46,56,6,"No"
"3104",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T135",41.662014,-87.724608,40.9001755862756,13.9884339985527,66,46,56,6,"No"
"3105",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T162",41.725517,-87.614258,39.9782882167102,13.2730074282999,66,46,56,6,"No"
"3106",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T147",41.932094,-87.700117,20.5091532476875,16.8223782155168,66,46,56,6,"No"
"3107",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T019",41.94983,-87.698457,20.052014670039,18.7698317186556,66,46,56,6,"No"
"3108",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T034",41.843811,-87.686763,26.4434950391691,8.40896420916535,66,46,56,6,"No"
"3109",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T031",41.801498,-87.763416,25.7184572704456,1.96827295815214,66,46,56,6,"No"
"3110",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T086",41.688324,-87.676709,40.2148248205613,12.5436306767541,66,46,56,6,"No"
"3111",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T051",41.846283,-87.656913,28.2316009535462,10.3570212758319,66,46,56,6,"No"
"3112",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T085",41.721474,-87.648064,38.5386378840184,11.2293160498705,66,46,56,6,"No"
"3113",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T085",41.721474,-87.648064,38.5386378840184,11.2293160498705,66,46,56,6,"No"
"3114",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T088",41.869107,-87.696293,24.097143762742,10.3412650845063,66,46,56,6,"No"
"3115",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T219",41.966987,-87.674677,21.6027886211231,21.1422066784937,66,46,56,6,"No"
"3116",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T129",41.891126,-87.61156,29.0187002890233,16.5110633882888,66,46,56,6,"No"
"3117",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T153",41.907645,-87.760886,17.2512015357307,13.5614935661725,66,46,56,6,"No"
"3118",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T048",41.867108,-87.654224,27.1238472874446,12.1368897334265,66,46,56,6,"No"
"3119",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T049",41.896282,-87.655232,25.488989623505,14.6668885444995,66,46,56,6,"No"
"3120",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T049",41.896282,-87.655232,25.488989623505,14.6668885444995,66,46,56,6,"No"
"3121",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T030",41.89923,-87.716788,20.83543159765,12.9385444582357,66,46,56,6,"No"
"3122",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T084",41.692555,-87.598865,43.604466939738,16.431905219116,66,46,56,6,"No"
"3123",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T160",41.903002,-87.688267,22.7031856686171,14.0561146682914,66,46,56,6,"No"
"3124",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T160",41.903002,-87.688267,22.7031856686171,14.0561146682914,66,46,56,6,"No"
"3125",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T095",41.704336,-87.703736,37.528135059764,9.93538691578748,66,46,56,6,"No"
"3126",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T090",41.868077,-87.666901,26.1775055858302,11.5460234829149,66,46,56,6,"No"
"3127",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T090",41.868077,-87.666901,26.1775055858302,11.5460234829149,66,46,56,6,"No"
"3128",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T035",41.836644,-87.677737,27.529200736082,8.35163499572075,66,46,56,6,"No"
"3129",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T035",41.836644,-87.677737,27.529200736082,8.35163499572075,66,46,56,6,"No"
"3130",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T036",41.837085,-87.729384,24.3619550497975,5.9883510116222,66,46,56,6,"No"
"3131",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T039",41.911824,-87.726737,19.4246568190009,14.1624545533137,66,46,56,6,"No"
"3132",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T039",41.911824,-87.726737,19.4246568190009,14.1624545533137,66,46,56,6,"No"
"3133",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T060",41.823065,-87.678378,28.4831040655934,7.37198895538209,66,46,56,6,"No"
"3134",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T061",41.801179,-87.679447,30.1149001969404,6.25407398687144,66,46,56,6,"No"
"3135",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T061",41.801179,-87.679447,30.1149001969404,6.25407398687144,66,46,56,6,"No"
"3136",0,2007-09-12,2,"2007","09","36",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T061",41.801179,-87.679447,30.1149001969404,6.25407398687144,66,46,56,6,"No"
"3137",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T062",41.800737,-87.71188,28.3432427092992,3.71193748085202,66,46,56,6,"No"
"3138",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T062",41.800737,-87.71188,28.3432427092992,3.71193748085202,66,46,56,6,"No"
"3139",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T065",41.778297,-87.752411,28.38863464379,0.858172466786667,66,46,56,6,"No"
"3140",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T065",41.778297,-87.752411,28.38863464379,0.858172466786667,66,46,56,6,"No"
"3141",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T066",41.77166,-87.703047,31.3262051492306,4.36604549612308,66,46,56,6,"No"
"3142",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T066",41.77166,-87.703047,31.3262051492306,4.36604549612308,66,46,56,6,"No"
"3143",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T067",41.759346,-87.745602,30.4865008390809,3.01427975667936,66,46,56,6,"Yes"
"3144",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T067",41.759346,-87.745602,30.4865008390809,3.01427975667936,66,46,56,6,"No"
"3145",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T069",41.768388,-87.678649,32.8749007986851,6.39711093523754,66,46,56,6,"No"
"3146",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T069",41.768388,-87.678649,32.8749007986851,6.39711093523754,66,46,56,6,"No"
"3147",0,2007-09-12,2,"2007","09","36",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T069",41.768388,-87.678649,32.8749007986851,6.39711093523754,66,46,56,6,"No"
"3148",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T071",41.781416,-87.776532,27.0820502193998,2.09929400170974,66,46,56,6,"No"
"3149",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T073",41.773215,-87.60088,36.9753141241576,12.6253084437045,66,46,56,6,"No"
"3150",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T073",41.773215,-87.60088,36.9753141241576,12.6253084437045,66,46,56,6,"Yes"
"3151",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T074",41.822536,-87.666343,29.2678305331309,8.18923158206487,66,46,56,6,"No"
"3152",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T079",41.766202,-87.562889,39.8707562731819,15.8533537501178,66,46,56,6,"No"
"3153",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T080",41.754676,-87.612922,37.6775329835612,12.0618867652127,66,46,56,6,"No"
"3154",0,2007-09-12,2,"2007","09","36",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T081",41.821582,-87.627796,31.811868864055,11.0415097257948,66,46,56,6,"No"
"3155",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T082",41.803423,-87.642984,32.1285907336558,9.25310061099568,66,46,56,6,"No"
"3156",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T114",41.798697,-87.736812,27.2358077080974,1.89386701364214,66,46,56,6,"Yes"
"3157",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T114",41.798697,-87.736812,27.2358077080974,1.89386701364214,66,46,56,6,"No"
"3158",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T155",41.776156,-87.778927,27.5050827620773,2.48939096366891,66,46,56,6,"No"
"3159",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T155",41.776156,-87.778927,27.5050827620773,2.48939096366891,66,46,56,6,"No"
"3160",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T063",41.82561,-87.726549,25.4573495114382,4.88902444072807,66,46,56,6,"No"
"3161",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T115",41.673408,-87.599862,45.2224205191479,17.8000428800131,66,46,56,6,"No"
"3162",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T115",41.673408,-87.599862,45.2224205191479,17.8000428800131,66,46,56,6,"No"
"3163",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T115",41.673408,-87.599862,45.2224205191479,17.8000428800131,66,46,56,6,"No"
"3164",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T115",41.673408,-87.599862,45.2224205191479,17.8000428800131,66,46,56,6,"No"
"3165",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T138",41.726465,-87.585413,41.5216138955849,15.339399998967,66,46,56,6,"No"
"3166",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T138",41.726465,-87.585413,41.5216138955849,15.339399998967,66,46,56,6,"No"
"3167",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T138",41.726465,-87.585413,41.5216138955849,15.339399998967,66,46,56,6,"No"
"3168",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T138",41.726465,-87.585413,41.5216138955849,15.339399998967,66,46,56,6,"No"
"3169",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T138",41.726465,-87.585413,41.5216138955849,15.339399998967,66,46,56,6,"No"
"3170",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T138",41.726465,-87.585413,41.5216138955849,15.339399998967,66,46,56,6,"No"
"3171",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T200",41.678618,-87.559308,46.9147340993089,19.978356161709,66,46,56,6,"No"
"3172",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T200",41.678618,-87.559308,46.9147340993089,19.978356161709,66,46,56,6,"No"
"3173",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T206",41.737052,-87.543067,43.237350968725,18.1844719228518,66,46,56,6,"No"
"3174",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T209",41.740641,-87.546587,42.7533121454357,17.7878666339543,66,46,56,6,"No"
"3175",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T209",41.740641,-87.546587,42.7533121454357,17.7878666339543,66,46,56,6,"No"
"3176",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T212",41.680946,-87.535198,48.0698871542251,21.4739249901134,66,46,56,6,"No"
"3177",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T212",41.680946,-87.535198,48.0698871542251,21.4739249901134,66,46,56,6,"No"
"3178",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T215",41.686398,-87.531635,47.8344893030077,21.401479473042,66,46,56,6,"No"
"3179",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T215",41.686398,-87.531635,47.8344893030077,21.401479473042,66,46,56,6,"No"
"3180",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T107",41.729669,-87.582699,41.4225135208019,15.3939418183678,66,46,56,6,"No"
"3181",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T128",41.704572,-87.565666,44.4189677828691,17.93548280112,66,46,56,6,"No"
"3182",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T128",41.704572,-87.565666,44.4189677828691,17.93548280112,66,46,56,6,"No"
"3183",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T072",41.74785,-87.702716,33.4863097089558,5.89746044122043,66,46,56,6,"No"
"3184",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T078",41.775051,-87.655356,33.5998847305698,8.11459494308523,66,46,56,6,"No"
"3185",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T097",41.644612,-87.604498,47.5824425926451,19.9487271880801,66,46,56,6,"No"
"3186",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T100",41.717753,-87.531657,45.3854927611287,19.8135038044981,66,46,56,6,"No"
"3187",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T102",41.750498,-87.605294,38.4538073204522,12.8056701080087,66,46,56,6,"No"
"3188",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T102",41.750498,-87.605294,38.4538073204522,12.8056701080087,66,46,56,6,"No"
"3189",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T103",41.702724,-87.536497,46.2560009897815,20.157387530601,66,46,56,6,"No"
"3190",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T054",41.921965,-87.632085,26.2030859238552,18.109271052868,66,46,56,6,"No"
"3191",0,2007-09-12,2,"2007","09","36",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T156",41.772846,-87.740029,29.4507748541882,1.76965885585933,66,46,56,6,"No"
"3192",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T156",41.772846,-87.740029,29.4507748541882,1.76965885585933,66,46,56,6,"No"
"3193",0,2007-09-12,2,"2007","09","36",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T221",41.659112,-87.538693,49.6778464964941,22.6631483506234,66,46,56,6,"No"
"3194",0,2007-09-12,2,"2007","09","36",0,0,0,0,1,0,0,0,"CULEX SALINARIUS","T221",41.659112,-87.538693,49.6778464964941,22.6631483506234,66,46,56,6,"No"
"3195",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T002",41.95469,-87.800991,11.8106074555342,19.2126000337684,88,63,76,13.1,"No"
"3196",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T002",41.95469,-87.800991,11.8106074555342,19.2126000337684,88,63,76,13.1,"No"
"3197",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T007",41.994991,-87.769279,13.5451289950917,23.308794459989,88,63,76,13.1,"No"
"3198",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T007",41.994991,-87.769279,13.5451289950917,23.308794459989,88,63,76,13.1,"No"
"3199",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T015",41.974089,-87.824812,9.24988248153278,21.7903107867677,88,63,76,13.1,"No"
"3200",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T151",41.916265,-87.800515,14.039591516947,15.0486971713172,88,63,76,13.1,"No"
"3201",0,2007-09-18,1,"2007","09","37",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T005",41.942114,-87.776385,14.2368828219963,17.4957182077532,88,63,76,13.1,"No"
"3202",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T009",41.981964,-87.812827,10.0486264538937,22.3895204981735,88,63,76,13.1,"No"
"3203",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T009",41.981964,-87.812827,10.0486264538937,22.3895204981735,88,63,76,13.1,"No"
"3204",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T011",41.944869,-87.832763,9.99845436366389,18.9101690877802,88,63,76,13.1,"No"
"3205",0,2007-09-18,1,"2007","09","37",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T011",41.944869,-87.832763,9.99845436366389,18.9101690877802,88,63,76,13.1,"No"
"3206",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T003",41.964242,-87.757639,14.9101091849907,19.8473132262492,88,63,76,13.1,"No"
"3207",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T006",41.990284,-87.797127,11.2538483371719,23.046242199032,88,63,76,13.1,"No"
"3208",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T008",42.008314,-87.777921,12.9141374319104,24.8409082164857,88,63,76,13.1,"No"
"3209",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T008",42.008314,-87.777921,12.9141374319104,24.8409082164857,88,63,76,13.1,"No"
"3210",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T012",41.991429,-87.747113,15.3845548760651,22.8718375192128,88,63,76,13.1,"No"
"3211",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T143",41.999129,-87.795585,11.3776737408646,23.9987416942197,88,63,76,13.1,"No"
"3212",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T148",42.01743,-87.687769,20.4382081361644,26.306589142602,88,63,76,13.1,"No"
"3213",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T148",42.01743,-87.687769,20.4382081361644,26.306589142602,88,63,76,13.1,"No"
"3214",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T005",41.942114,-87.776385,14.2368828219963,17.4957182077532,88,63,76,13.1,"No"
"3215",0,2007-09-18,1,"2007","09","37",0,0,1,0,0,0,0,0,"CULEX PIPIENS/RESTUANS","T017",41.960616,-87.777189,13.4503069615454,19.5499799514885,88,63,76,13.1,"No"
"3216",0,2007-09-18,1,"2007","09","37",0,1,0,0,0,0,0,0,"CULEX PIPIENS","T017",41.960616,-87.777189,13.4503069615454,19.5499799514885,88,63,76,13.1,"No"
"3217",0,2007-09-18,1,"2007","09","37",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T014",41.970248,-87.787992,12.3115716506187,20.7262063435551,88,63,76,13.1,"No"
"3218",0,2007-09-18,1,"2007","09","37",0,0,0,0,0,0,1,0,"CULEX TERRITANS","T141",41.961743,-87.76007,14.7818662969529,19.5750539217777,88,63,76,13.1,"No"
